id_arete;parent;lstpoints;highway;nom;surface
410047827;410047827;[4119111049, 4119111050, 4119111030, 4119111040, 4119111046];footway;;
410051217;410051217;[6385110010, 6385110009, 4119145600, 7671011615];service;;
410052584;410052584;[4119154438, 4119157831, 4119157832, 4119156780];service;;
410052594;410052594;[4119161035, 4119157894, 4119157893, 4119157892, 4119157891, 4119157890];service;;
410301950;410301950;[4121327634, 1806210382, 1806210383, 1806210385, 6406843652, 1806210386, 1806210420, 6406843651, 1806210421, 1806210369, 6406843650, 1806210372, 1806210312, 6406843648, 6406843649, 6406843646, 6406843647, 1806210313];service;Impasse Gayon;
410915760;410915760;[2288482673, 8669094781, 2288482675, 2288482689, 2288482701, 2288482702, 2288482707];path;;asphalt
411045096;411045096;[704988985, 5602458349, 704988954, 704988992];residential;Avenue Cardinal Lavigerie;asphalt
411045100;411045100;[706198599, 706198597, 3554296015, 706198600];residential;Rue de Masure;asphalt
411045101;411045101;[705013906, 8989929011, 4865716984, 476450927];residential;Rue des Champs;asphalt
411055699;411055699;[4127935693, 476283492];residential;Rue Charles Floquet;asphalt
417038643;417038643;[4176736397, 4176736396, 4176736408, 4176736393, 4176736398, 4176682188, 4176736405];service;;
421778535;421778535;[4215208091, 4215208092, 4215208093, 4215208090];service;;
423654023;423654023;[4232098491, 4232098496, 4232098495, 4232098494];service;;
423654024;423654024;[4232098502, 4232098497, 4232098498, 4232098499, 4232098500, 4232098501];service;;
424735744;424735744;[4241174164, 4241174163];service;;
427615339;427615339;[4268140546, 7726821204, 4268140547, 4268140548, 4268140549];steps;Place Bernard de Lacarre;
427615340;427615340;[4268140551, 4268140552, 4268140553, 4268140554, 4268140549];steps;Place Bernard de Lacarre;
427989092;427989092;[8870053997, 8870053998, 8870053999, 8870054000, 8870054001, 8870054002, 8870054003, 8870054004];footway;;asphalt
427989093;427989093;[5484528712, 4271454599, 5482006519, 5482007022];footway;;
427989094;427989094;[4271454609, 4271454608, 4271454607, 4271454606, 4271454605, 4271454604, 4271454603, 4271454602, 4271454601];service;;
427991775;427991775;[1888288342, 7667114996, 4271484699, 3914844130];footway;;asphalt
429055710;429055710;[1831045118, 4281788542, 4281788543, 4281788544, 4281788545, 4281788546, 6155662670];service;;
429439958;429439958;[4285831135, 4285831136];footway;;
433223565;433223565;[4320712913, 4320712914];steps;;sett
433223567;433223567;[4320712914, 4320712915, 4320712916];steps;;sett
433223569;433223569;[4320712914, 4320712917, 4320712918];steps;;sett
433276063;433276063;[11980405116, 1888286448, 1879458796, 1879458858, 1879458844];path;;grass
433802840;433802840;[4322924236, 4322924237, 4322924238, 4322924239, 4322924240, 4322924241, 4322924242];service;;
433829236;433829236;[4323212069, 4323212075];service;;
433829239;433829239;[4323212078, 4323212081, 4323212082];footway;;
433829241;433829241;[4323212083, 4323212086];footway;;
434752007;434752007;[1694774136, 5484289615];steps;Rue de la Cabotte;
435717082;435717082;[1830939789, 5641466799, 1830939799, 1830939767, 5641466798, 1830939796, 5641466804, 1830939759, 5641466803, 1830939787, 5641466802, 1830939769, 1830939765, 1830939820, 5641466801, 5641466800, 1830939760, 1830939793, 1830939770];path;;asphalt
442764707;442764707;[1795814041, 6291465219, 6291465220, 6291465221, 6291465222, 4404235578, 6291465223, 4404235579, 6291465213, 4404235580, 4404235581];footway;Allée Paul Maye;ground
453740687;453740687;[6263917970, 6263918092, 6263918093, 4504348347, 4504348348, 6263917980, 4504348349, 4504348350, 4504348351, 4504348352, 6263917981, 4504348353, 4504348354, 4504348355, 4504348356, 4504348357];footway;;
464931772;464931772;[4599808253, 4599808256, 4599808250];service;;
467437780;467437780;[10180877522, 10180877521];steps;;wood
494814314;494814314;[4865716983, 4865716980, 4865716981, 4865716982];residential;Chemin de Saint-Bernard;asphalt
494994863;494994863;[4867744987, 3247843629, 751512598];footway;;asphalt
494994864;494994864;[4867744987, 4867744615, 8118320731, 3150255634];footway;;concrete:plates
494994865;494994865;[4867744975, 388190681];residential;Quai de Lesseps;asphalt
494994868;494994868;[4867744963, 4867744966, 4867744962, 4867744975];residential;Quai de Lesseps;asphalt
494994869;494994869;[388190681, 5641481526, 4867744974, 4867744963];residential;Quai de Lesseps;asphalt
494994871;494994871;[4867744969, 2441623457];footway;;asphalt
494994874;494994874;[2441623419, 7181677875, 4867744977, 4867744978];footway;;asphalt
494994875;494994875;[4867744988, 3247843630, 7181677874, 751512669];footway;;asphalt
494994876;494994876;[6021566131, 6021566132, 6021566133, 6021566134, 6021566135, 6021566136];cycleway;;asphalt
495037229;495037229;[4868223484, 2441233890];footway;;paved
495037230;495037230;[4868223483, 4868223484];steps;;
495037232;495037232;[4868223488, 4868223487];steps;;
495037235;495037235;[597616388, 597616412];pedestrian;Rue Pontrique;paving_stones
495050708;495050708;[4868369130, 388382267];pedestrian;Impasse Joseph Latournerie;asphalt
495050710;495050710;[2611523777, 5480525922, 4868369140, 1888283014, 4868369138, 4868369137, 4868369139];service;;asphalt
495050712;495050712;[4868369148, 4868369147, 4868369146, 4868369145];residential;Boulevard du Rempart Lachepaillet;asphalt
495050715;495050715;[2441233904, 4868369150];steps;;paved
495050717;495050717;[862937242, 2441233904];footway;;paved
495050718;495050718;[4868369153, 6847894319, 4868369152];footway;;paved
495050719;495050719;[4868369153, 4868369154];steps;;paved
495050722;495050722;[4868369151, 4868369152];steps;;paved
500342885;500342885;[4914233274, 4914233275, 4914233276, 4914233277, 5743329343, 4914233278, 5746693173, 5746693172, 5743329342, 4914233279, 4914233280, 4914233281, 4914233282, 5769849539, 1879458799];cycleway;;
503555700;503555700;[4938381826, 4938381827];steps;;paving_stones
503555702;503555702;[4938381831, 7197062693, 4938383676, 4938381833];service;;asphalt
524887262;524887262;[5107190983, 6212831419, 6212831420, 5107190984, 5107190985];service;;asphalt
524887998;524887998;[3585264926, 5107196587, 5107196588, 5107196589];service;;
524888000;524888000;[5107196594, 6017474357, 6017474356, 5107196595, 5107196596, 5107196597, 5107196604];footway;;
548525672;548525672;[1806175395, 5487073246, 6285616020, 6285616021, 5487073248, 5487073247, 6285616023, 1806175528, 3651250505];cycleway;;asphalt
548525673;548525673;[1806175499, 4119107470, 5487073245, 1806175395];cycleway;;asphalt
551634934;551634934;[848724537, 5327208949];footway;;
569078910;569078910;[5473754749, 5473754748, 5473754747, 5473754746, 5473754745, 5473754744, 5473754743, 5473754742, 5473754741, 5473754740, 5473754739, 5473754738, 5473754737, 5473754736, 5473754735, 6137043535, 5473754734, 5473754733, 5473754732, 5473754731, 5473754730, 5473754729, 6137043534, 5473754728, 5473754727, 5473754726, 5473754725];track;;
569078913;569078913;[476450898, 5473754789, 5473754788, 5473754787, 5473754786, 5473754785];service;;asphalt
569078914;569078914;[5473754794, 254936746];footway;;asphalt
569078915;569078915;[5473754795, 5473754794];steps;;concrete
569078916;569078916;[5473754796, 5473754795];footway;;concrete
569078917;569078917;[3760192375, 5473696304, 5473696303, 3760192376, 3760192377, 5473696302, 5473696301, 8592949647, 3760192378];footway;;asphalt
569930286;569930286;[5484528539, 5484528540];steps;;
570446593;570446593;[5484289587, 5484289586];footway;;
570446594;570446594;[5484289589, 5484289588, 5484289587];steps;;
570446597;570446597;[5484289615, 5484289614, 578393996];residential;Rue de la Cabotte;
570468055;570468055;[5484526685, 5484526684];pedestrian;Chemin de Mousserolles;
570468056;570468056;[2288482744, 6290764013, 1797177088];pedestrian;Chemin de Mousserolles;
570468058;570468058;[1829828185, 5484528521, 1829828164, 3725916838];footway;Rue Gustave Eiffel;
570468059;570468059;[5484528541, 5484528542];steps;;
570468060;570468060;[5484528540, 5484528541];footway;;
570468061;570468061;[5480072144, 5484528543];steps;;
570468062;570468062;[5480072143, 5480072144];footway;;
570468063;570468063;[5484528538, 5484528539];footway;;
570468064;570468064;[5484528537, 5484528538];steps;;
570468065;570468065;[5480072142, 5480072143];steps;;
570468066;570468066;[5484528542, 5480072142];footway;;
570468067;570468067;[5484528535, 3725916838];cycleway;Pont Charles Vaillant;
570468068;570468068;[5484528536, 5484528537];footway;;
570468069;570468069;[5484528585, 8870053980];steps;;
570468070;570468070;[5484528587, 5484528586, 255403508];footway;;
570468076;570468076;[5484528678, 1829828203, 255403500];primary_link;Avenue de l'Aquitaine;asphalt
570468077;570468077;[255403498, 5484528684, 5484528679, 5484528677, 255403499, 5484528678];primary_link;Avenue de l'Aquitaine;asphalt
570468080;570468080;[5484528707, 255403535];footway;;
570468082;570468082;[4271454598, 8870054006, 5484528712];steps;;
570468083;570468083;[5482007022, 5484528707];steps;;concrete
570725235;570725235;[5480072153, 3658634696];steps;;
570725236;570725236;[5480072147, 3658634695];steps;;
570725237;570725237;[5480072146, 3455324233];steps;;concrete
570725238;570725238;[3649039668, 3642813031];steps;;concrete
570922160;570922160;[5488242201, 5488242202];footway;;
570922162;570922162;[5488242203, 5488242204, 5488242205, 5488242206, 5488242207];footway;;
570922163;570922163;[5488242203, 5498743685];footway;;concrete
570922164;570922164;[5488242209, 5488242210, 5488242212];footway;;
570922165;570922165;[5488242212, 4515293353, 5488242211, 4515293354];steps;;
570986321;570986321;[5488735636, 5488735637, 5488735638, 5488735639, 5488735640, 5488735641];service;;
571788839;571788839;[7183779332, 1806155812, 12433863704, 7183779333];tertiary;Pont du Génie;asphalt
572354702;572354702;[5498725872, 5498725873, 5498725874, 4515293351];service;;
572354704;572354704;[5498725879, 5498725880];steps;;
572355684;572355684;[5498733201, 5498733202, 5498733203, 5498733204, 5498733205, 5498733206, 5498733207, 5498733208, 5498733209, 5498733210, 5498733201];pedestrian;;
572356878;572356878;[5498743685, 5498743686];steps;;
572356879;572356879;[4914233274, 3932053380, 12433838681, 3932053376, 9340106634];service;;
572358303;572358303;[5498754093, 5498754092];service;;asphalt
572358304;572358304;[5498754084, 5498754094, 5498754095, 5498754096, 5498754097];service;;asphalt
579126432;579126432;[7191467470, 5547108684, 5547108685, 5547108686];steps;;sett
582899239;582899239;[5464276980, 476283491];residential;Rue des Lavandières;asphalt
583263903;583263903;[5480072145, 5484528535];cycleway;Pont Charles Vaillant;
586086195;586086195;[706198516, 5600428542, 5600428541, 9362557586];footway;;asphalt
586087035;586087035;[3554296011, 7667063067, 3914844126];footway;;
586346508;586346508;[4119111024, 5602310253];steps;;concrete
586346509;586346509;[5602310253, 3918285669];footway;;concrete
586346511;586346511;[3918285670, 5602310255, 5602310256, 5602310257];footway;;concrete
586346512;586346512;[3918285670, 3918285669];steps;;concrete
586347367;586347367;[5602325237, 5602325238];service;;
589023870;589023870;[4868369150, 6847894320, 4868369154];footway;;
590422463;590422463;[388382247, 8240999992, 5637083860, 5637083865];residential;Place des Basques;asphalt
590426373;590426373;[12137777846, 12137777843, 12137777840, 5637109960];service;;
590517052;590517052;[5637664032, 5637664033, 5637664034];service;;
590762487;590762487;[5639532660, 5639532661];service;;asphalt
590913791;590913791;[5640995066, 5640995067, 4271454616];footway;Square Lafayette;concrete
590965693;590965693;[1795591429, 5473754816];unclassified;Avenue Docteur Camille Delvaille;asphalt
591023138;591023138;[577898280, 5641915882, 5641915883, 5641915884, 6212829701];residential;Rue Hélène Feillet;asphalt
591129530;591129530;[254920454, 5643154846, 5484526653];cycleway;;
591136633;591136633;[1888318079, 5643202180, 12607229101, 5643202179];path;;
591646206;591646206;[254936110, 5641481537, 5641481546, 254936111];primary;Rond-Point de la Pièce-Noyée;asphalt
591646208;591646208;[2441623384, 8090720300];pedestrian;Quai Amiral Antoine Sala;asphalt
591646209;591646209;[2441623386, 2441623381];residential;Place de la République;asphalt
591646210;591646210;[2441623377, 364415681];secondary;Place de la République;asphalt
591646211;591646211;[1801848709, 8628597570, 10137761501, 388314410, 6157184593, 3668894642, 254920704];residential;Quai Amiral Dubourdieu;asphalt
593734759;593734759;[5663431864, 5663431863];footway;;asphalt
593734763;593734763;[5663431867, 5663431864];footway;;compacted
595553563;595553563;[3644637537, 3644637538, 6167963122, 3644637543, 5675789205, 3644637541, 3644637539, 3644637540];service;;
597290217;597290217;[5687454330, 7556467908, 7556467909, 5687459827];footway;;
599350290;599350290;[5702304694, 5702304695];footway;;asphalt
608277272;608277272;[1890041784, 9799457002, 9799456999, 9799456998, 9799456997, 1797177089, 5763327579];footway;;asphalt
608277274;608277274;[3737650709, 2133890172];footway;;asphalt
608277275;608277275;[3737650708, 5763327591];footway;;asphalt
608277276;608277276;[5763327592, 3737650705];service;;asphalt
608277277;608277277;[5484528533, 5763327593];footway;;asphalt
608277278;608277278;[254950711, 3737650690];footway;;asphalt
608277279;608277279;[1797233245, 5763327595];footway;;
608311094;608311094;[5487050112, 3585243490, 4119120325, 255402680];living_street;Rue Adolphe Thiers;asphalt
608311095;608311095;[388189690, 6256038961, 388189757];pedestrian;Place Jacques Portes;concrete:plates
608312981;608312981;[388314412, 5487050112];living_street;Rue Adolphe Thiers;concrete:plates
608313291;608313291;[1828784578, 255402679];living_street;Rue des Gouverneurs;concrete
608338372;608338372;[5484528626, 5763676887, 5763676886, 5763676885, 5763676884, 5763676883, 5763676882, 12389633785, 12389633784];footway;;fine_gravel
608338373;608338373;[2437908723, 5763676888, 2013030480];service;;
608346598;608346598;[1879417915, 7667063061, 7593287802];residential;Rue Antoine Labarthe;asphalt
609151257;609151257;[1879458806, 5769859712, 5769859711];footway;;asphalt
609165688;609165688;[5769965302, 5769965297, 5769965301];service;;asphalt
610534505;610534505;[1831045081, 5781771477];service;Place Moracin;asphalt
610548058;610548058;[5781896990, 5781896989];service;;asphalt
611602080;611602080;[5790038515, 5790038514, 5790038513, 5790038512, 5790038511, 269247912];service;;
613051278;613051278;[1879448370, 4320712913];footway;;
614046859;614046859;[5484528564, 5808898520, 6957066690];service;;
614046860;614046860;[5808898522, 5808898521];steps;;
614048916;614048916;[5808917269, 5808917268, 5808917264, 5808917267];service;;
614197591;614197591;[5810146771, 5810146770, 5810146769, 5810146768, 5810146767, 5810146766, 5810146765, 5810146764, 5810146770];service;;
614211953;614211953;[5810277055, 5810277054];service;;
614211954;614211954;[5810277057, 5810277056];service;;
620612145;620612145;[2364223457, 5863361579, 5863361578, 5863361577, 5863361576, 5863361575, 2364223463];footway;;
620626297;620626297;[5863469323, 5863469322, 5863469321, 5863469320, 5863469319, 5863469318];service;;
620626298;620626298;[5863469325, 5863469324];service;;
620626299;620626299;[5863469330, 5863469329, 5863469328, 5863469327, 5863469326];service;;
620626300;620626300;[5863469337, 5863469336, 5863469335, 5863469334, 5863469333, 5863469332, 5863469331, 5863469338];service;;
620626301;620626301;[5863469339, 5863469338];service;;
620626302;620626302;[5863469340, 5863469339];service;;
